Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012961"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/25/2025 ADOBE  *ADOBE 85.95 USD"|^|"Stock Photo Subscription"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"85.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012961"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/21/2025 AMAZON MARK* NZ4UU6L 11.56 USD"|^|"Laundry Bag"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"11.56"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012961"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/21/2025 AMAZON MARK* NZ09M6J 24.43 USD"|^|"Hamper"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"24.43"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012961"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/27/2025 THE HOME DEPOT #4413 19.32 USD"|^|"Superglue"|^|"Equipment Repairs & Maintenance"|^|""|^|"Approved"|^|"0"|^|"19.32"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012961"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/14/2025 GOOGLE *YOUTUBE TV 5.36 USD"|^|"Youtube TV"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"5.36"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012961"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/23/2025 QLT*PERFORMANCE AUDI 31.72 USD"|^|"Audio Cables"|^|"Equipment Repairs & Maintenance"|^|""|^|"Approved"|^|"0"|^|"31.72"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012961"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/13/2025 AMAZON RETA* NI8HF1I 26.81 USD"|^|"Rotary Blades"|^|"Equipment Repairs & Maintenance"|^|""|^|"Approved"|^|"0"|^|"26.81"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012962"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/10/2025 SNPO 182.26 USD"|^|"Lighting"|^|"Audio / Visual Equipment"|^|""|^|"Approved"|^|"0"|^|"182.26"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012962"|^|"2025-06-02-07:00"|^|"2025-06-02-07:00"|^|"1115 Facilities Management"|^|""|^|"05/10/2025 SNPO 6.71 USD"|^|"Lighting Wall Plates"|^|"Audio / Visual Equipment"|^|""|^|"Approved"|^|"0"|^|"6.71"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012963"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1760 Craft (WGUC)"|^|""|^|"05/28/2025 BIL*WHITEBOARD ADVIS 5,000.00 USD"|^|""|^|"Display Lead Gen"|^|""|^|"Approved"|^|"0"|^|"5000"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|""|^|"05/08/2025 FARR BETTER ICE CREA 248.00 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"248"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"Costco Wholesale Corporation"|^|"05/22/2025 COSTCO *BUS CENTER 8 493.12 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"493.12"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"UPS Ground Freight Inc"|^|"05/29/2025 UPS*BILLING CENTER 40.54 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"40.54"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|""|^|"05/07/2025 SQ *BEVGAS LLC 12.92 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"12.92"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"UPS Ground Freight Inc"|^|"05/29/2025 UPS*BILLING CENTER 81.91 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"81.91"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"Cox Communications, Inc."|^|"05/27/2025 COX PHOENIX COMM SER 100.00 USD"|^|""|^|"Utilities (Electric, Gas, Etc)"|^|""|^|"Approved"|^|"0"|^|"100"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"FedEx Freight and Express"|^|"05/17/2025 FEDEX36897863 1,670.70 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"1670.7"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"FedEx Freight and Express"|^|"05/03/2025 FEDEX36430439 1,256.61 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"1256.61"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|""|^|"05/20/2025 FARR BETTER ICE CREA 248.00 USD"|^|""|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"248"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"FedEx Freight and Express"|^|"05/10/2025 FEDEX36672121 2,440.47 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"2440.47"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"UPS Ground Freight Inc"|^|"05/09/2025 UPS*BILLING CENTER 41.37 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"41.37"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"UPS Ground Freight Inc"|^|"04/28/2025 UPS*BILLING CENTER 41.43 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"41.43"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"WGU Procurement Only"|^|"05/29/2025 CAP CORNER GUARDS .C 1,234.16 USD"|^|"Shipping"|^|"Postage & Shipping"|^|"PO-100037557"|^|"Approved"|^|"0"|^|"229.16"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012964"|^|"2025-06-03-07:00"|^|"2025-06-03-07:00"|^|"1115 Facilities Management"|^|"WGU Procurement Only"|^|"05/29/2025 CAP CORNER GUARDS .C 1,234.16 USD"|^|"2x2x48x16 guage with wings"|^|"Office Supplies"|^|"PO-100037557"|^|"Approved"|^|"0"|^|"1005"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012966"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1322 Regional Operations - Southeast"|^|"North Carolina Economic Development Association"|^|"05/30/2025 NCEDA* NC 625.00 USD"|^|"NCEDA’s 2025 Annual Conference June 11–13 at the Hotel Ballast in Wilmington  Attendee registration for Ramah"|^|"Sponsorships"|^|"PO-100037562"|^|"Approved"|^|"0"|^|"625"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012967"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"05/31/2025 DOLLAR TREE 41.25 USD"|^|"Supplies for community service project"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"41.25"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012967"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"05/31/2025 DOLLAR TREE 40.00 USD"|^|"Supplies for community service event"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"40"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012967"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1322 Regional Operations - Southeast"|^|""|^|"05/29/2025 DOLLAR TREE 57.50 USD"|^|"Supplies for community service event"|^|"Office Supplies"|^|""|^|"Approved"|^|"0"|^|"57.5"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012968"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1228 Global Talent"|^|""|^|"05/31/2025 EXPENSIFY, INC. 1,061.77 USD"|^|""|^|"Software"|^|""|^|"Approved"|^|"0"|^|"1061.77"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012969"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1221 Enterprise Systems  (Site Support)"|^|"FedEx Freight and Express"|^|"05/31/2025 FEDEX37355968 10,735.07 USD"|^|"Postage & Shipping"|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"10735.07"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012971"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1607 University Events"|^|""|^|"05/31/2025 WM SUPERCENTER #4208 23.77 USD"|^|""|^|"Meeting Equipment & Supplies"|^|""|^|"Approved"|^|"0"|^|"23.77"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012972"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1323 Regional Operations - South"|^|""|^|"05/26/2025 CANVA* 04528-1352023 12.99 USD"|^|"Canva Subscription: Katie Ngo"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"12.99"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10012973"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"05/30/2025 CANOPY 2,031.82 USD"|^|""|^|"Meeting Food & Beverage"|^|""|^|"Approved"|^|"0"|^|"2031.82"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013001"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1502 WGU Advancement (WGUC)"|^|""|^|"05/28/2025 IN *NEW APM LLC 350.00 USD"|^|"Photographer for Vegas Event"|^|"Audio Visual Services for Events and Meetings"|^|""|^|"Approved"|^|"0"|^|"350"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013003"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1312 Strategic Partnerships"|^|""|^|"05/31/2025 FEDEX55195764 267.73 USD"|^|""|^|"Postage & Shipping"|^|""|^|"Approved"|^|"0"|^|"267.73"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013003"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1312 Strategic Partnerships"|^|"Wow, Inc"|^|"05/30/2025 VARSITY MARKETING 2,255.98 USD"|^|""|^|"Promotional Items"|^|""|^|"Approved"|^|"0"|^|"2255.98"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10013004"|^|"2025-06-04-07:00"|^|"2025-06-04-07:00"|^|"1512 Juvo LLC"|^|""|^|"05/30/2025 WWW.PERPLEXITY.AI 42.90 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"42.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013005"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1314 Communications"|^|""|^|"05/31/2025 NYTIMES* 25.00 USD"|^|"Monthly subscription fee for New York Times"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013006"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1314 Communications"|^|""|^|"06/02/2025 D J*WSJ 42.21 USD"|^|"Monthly subscription fee for Wall Street Journal"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"42.21"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013007"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1561 Craft Technology"|^|"Amazon Web Services, Inc"|^|"06/01/2025 AMAZON WEB SERVICES 5,812.20 USD"|^|"Blanket PO - AWS (Amazon web services)"|^|"Software"|^|"PO-100036643"|^|"Approved"|^|"0"|^|"5812.2"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013008"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1760 Craft (WGUC)"|^|"Google Inc."|^|"06/01/2025 GOOGLE*GSUITE CRAFTE 1,345.05 USD"|^|"Google G Suite Blanket"|^|"Software"|^|"PO-100035644"|^|"Approved"|^|"0"|^|"1345.05"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013009"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1760 Craft (WGUC)"|^|"WGU Procurement Only"|^|"06/02/2025 MAILCHIMP 49.39 USD"|^|"Monthly Subscription Blanket"|^|"Marketing Services"|^|"PO-100035581"|^|"Approved"|^|"0"|^|"49.39"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013011"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"05/20/2025 DIAMOND EVENT INC 887.35 USD"|^|"Tables & Chairs-SLC Night Owl Night Out"|^|"Equipment Rent"|^|"PO-100037590"|^|"Approved"|^|"0"|^|"887.35"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013011"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"05/19/2025 DIAMOND EVENT INC 295.00 USD"|^|"Tables & Chairs-SLC Night Owl Night Out"|^|"Equipment Rent"|^|"PO-100037590"|^|"Approved"|^|"0"|^|"295"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013011"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1324 Regional Operations - Northwest"|^|"WGU Procurement Only"|^|"05/14/2025 WAVE - *SODA AND SWE 1,001.31 USD"|^|"Soda bar for Salt Lake City Night Owl Night Out"|^|"Food - Entertainment"|^|"PO-100037590"|^|"Approved"|^|"0"|^|"1001.31"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013012"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"05/29/2025 R100-USH EVENTS 17,280.00 USD"|^|"WSB Summit - Payment to Universal for extra guests and scooter rentals."|^|"Meeting Entertainment"|^|"PO-100037518"|^|"Approved"|^|"0"|^|"17280"|^|""
"Juvo Ventures, LLC"|^|"Juvo"|^|"Approved"|^|"PC-10013013"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1512 Juvo LLC"|^|""|^|"06/01/2025 GOOGLE*GSUITE JUVOVC 46.42 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"46.42"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"05/27/2025 REGUS MANAGEMENT GRO 19.51 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"19.51"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"05/27/2025 IN *PRATICA PARTNERS 15,000.00 USD"|^|""|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"15000"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"05/07/2025 SAFEWAY 4270 125.76 USD"|^|""|^|"Employee Relations and Recognition"|^|""|^|"Approved"|^|"0"|^|"125.76"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"05/29/2025 DC CHAMBER OF COMMER 3,500.00 USD"|^|""|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"3500"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"04/30/2025 REGUS MANAGEMENT GRO 642.90 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"642.9"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"05/27/2025 REGUS MANAGEMENT GRO 114.60 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"114.6"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"05/27/2025 REGUS MANAGEMENT GRO 53.10 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"53.1"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"05/27/2025 REGUS MANAGEMENT GRO 528.30 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"528.3"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"05/27/2025 REGUS MANAGEMENT GRO 204.45 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"204.45"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"04/29/2025 ADOBE INC. 32.22 USD"|^|""|^|"Employee Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"32.22"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|"Regus Management Group LLC"|^|"05/27/2025 REGUS MANAGEMENT GRO 114.75 USD"|^|""|^|"Office Rent"|^|""|^|"Approved"|^|"0"|^|"114.75"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"04/29/2025 IC* INSTACART 66.42 USD"|^|""|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"66.42"|^|""
"Western Governors University"|^|"WGU"|^|"Approved"|^|"PC-10013014"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1330 Regional Operations - Northeast"|^|""|^|"05/28/2025 SQ *GWUL 35,000.00 USD"|^|""|^|"Sponsorships"|^|""|^|"Approved"|^|"0"|^|"35000"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"06/01/2025 GOOGLE *GSUITE_WGULA 282.77 USD"|^|"Google Workspace June 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"282.77"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"05/27/2025 1PASSWORD 4.46 USD"|^|"1Password May 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"4.46"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"05/28/2025 DROPBOX 78SHD91T2MHF 272.79 USD"|^|"Dropbox May 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"272.79"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"05/31/2025 HUBSPOT INC. 411.83 USD"|^|"Hubspot May 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"411.83"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"05/23/2025 1PASSWORD 184.63 USD"|^|"1Password May 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"184.63"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"05/22/2025 ZOOM.COM 888-799-966 42.90 USD"|^|"Zoom May 2025"|^|"Corporate Memberships, Subscriptions & Dues"|^|""|^|"Approved"|^|"0"|^|"42.9"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"05/21/2025 THE NAPOLEON HOUSE 750.00 USD"|^|"The Napolean House Deposit for JFF Event"|^|"Food - Business"|^|""|^|"Approved"|^|"0"|^|"750"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1506 WGU Labs - Admin/Sales"|^|""|^|"06/01/2025 OPENAI *CHATGPT SUBS 1,204.80 USD"|^|"ChatGPT - WGU Labs"|^|"Software"|^|""|^|"Approved"|^|"0"|^|"1204.8"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"05/21/2025 CURSOR, AI POWERED I 21.45 USD"|^|"Cursor May 2025"|^|"Software"|^|""|^|"Approved"|^|"0"|^|"21.45"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"05/30/2025 WWW.TALENTLMS.COM 6,936.93 USD"|^|"Talent LMS Annual Fee"|^|"Software"|^|""|^|"Approved"|^|"0"|^|"6936.93"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"05/19/2025 ANTHROPIC: CLAUDE TE 24.94 USD"|^|"Anthropic/Claude May 2025 - Team Account"|^|"Software"|^|""|^|"Approved"|^|"0"|^|"24.94"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1516 WGU Labs - Accelerator"|^|""|^|"05/21/2025 ADOBE  *ADOBE 96.69 USD"|^|"Adobe Creative Cloud - Matt Kitt"|^|"Software"|^|""|^|"Approved"|^|"0"|^|"96.69"|^|""
"WGU Labs"|^|"WGULABS"|^|"Approved"|^|"PC-10013015"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1518 WGU Labs - Product"|^|"Tango Card Inc"|^|"05/30/2025 TANGO CARD 1,086.75 USD"|^|"Tango Rewards for Student Insights Council"|^|"Market Research"|^|""|^|"Approved"|^|"0"|^|"1086.75"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013016"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"06/02/2025 AMAZON MARK* N674O4N 36.45 USD"|^|"Misc Supplies for WSB Summit (Table stands, lunch cards, etc).  Various suppliers."|^|"Meeting Equipment & Supplies"|^|"PO-100037636"|^|"Approved"|^|"0"|^|"36.45"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10013016"|^|"2025-06-05-07:00"|^|"2025-06-05-07:00"|^|"1607 University Events"|^|"WGU Procurement Only"|^|"05/19/2025 AMAZON MARK* NW5JG7U 65.09 USD"|^|"Misc Supplies for WSB Summit (Table stands, lunch cards, etc).  Various suppliers."|^|"Meeting Equipment & Supplies"|^|"PO-100037636"|^|"Approved"|^|"0"|^|"65.09"|^|""
